Label,IPLength,IPHeaderLength,TTL,Protocol,SourcePort,DestPort,SequenceNumber,AckNumber,WindowSize,TCPHeaderLength,TCPLength,TCPStream,TCPUrgentPointer,IPFlags,IPID,IPchecksum,TCPflags,TCPChecksum
TCP_Camera,142,20,64,6,55778,443,35187,889,2529,32,90,2,0,0x02,0x29b6,0x6ff1,0x0018,0xf0fa
TCP_Camera,142,20,64,6,45739,443,34271,815,2529,32,90,0,0,0x02,0xcf7b,0x3a1a,0x0018,0xdf6a
TCP_Camera,286,20,64,6,55778,443,35277,889,2529,32,234,2,0,0x02,0x29b7,0x6f60,0x0018,0x2bd0
TCP_Camera,142,20,64,6,55778,443,35511,889,2529,32,90,2,0,0x02,0x29b8,0x6fef,0x0018,0x7617
TCP_Camera,60,20,64,6,53835,5104,0,0,5840,40,0,35,0,0x02,0x8917,0x05c3,0x0002,0xaffc
TCP_Camera,142,20,64,6,45739,443,34361,815,2529,32,90,0,0,0x02,0xcf7c,0x3a19,0x0018,0x79b1
TCP_Camera,142,20,64,6,55778,443,35601,889,2529,32,90,2,0,0x02,0x29b9,0x6fee,0x0018,0x6a41
TCP_Camera,142,20,64,6,45739,443,34451,815,2529,32,90,0,0,0x02,0xcf7d,0x3a18,0x0018,0x7005
TCP_Camera,142,20,64,6,55778,443,35691,889,2529,32,90,2,0,0x02,0x29ba,0x6fed,0x0018,0x2a15
TCP_Camera,142,20,64,6,45739,443,34541,815,2529,32,90,0,0,0x02,0xcf7e,0x3a17,0x0018,0x75ac
TCP_Camera,142,20,64,6,55778,443,35781,889,2529,32,90,2,0,0x02,0x29bb,0x6fec,0x0018,0xc759
TCP_Camera,142,20,64,6,45739,443,34631,815,2529,32,90,0,0,0x02,0xcf7f,0x3a16,0x0018,0x77f2
TCP_Camera,142,20,64,6,55778,443,35871,889,2529,32,90,2,0,0x02,0x29bc,0x6feb,0x0018,0x3e3d
TCP_Camera,142,20,64,6,45739,443,34721,815,2529,32,90,0,0,0x02,0xcf80,0x3a15,0x0018,0xf800
TCP_Camera,142,20,64,6,45739,443,34811,815,2529,32,90,0,0,0x02,0xcf81,0x3a14,0x0018,0x6aed
TCP_Camera,142,20,64,6,55778,443,35961,889,2529,32,90,2,0,0x02,0x29bd,0x6fea,0x0018,0x1761
TCP_Camera,142,20,64,6,45739,443,34901,815,2529,32,90,0,0,0x02,0xcf82,0x3a13,0x0018,0x360b
TCP_Camera,142,20,64,6,55778,443,36051,889,2529,32,90,2,0,0x02,0x29be,0x6fe9,0x0018,0x7e59
TCP_Camera,142,20,64,6,45739,443,34991,815,2529,32,90,0,0,0x02,0xcf83,0x3a12,0x0018,0x1730
TCP_Camera,142,20,64,6,55778,443,36141,889,2529,32,90,2,0,0x02,0x29bf,0x6fe8,0x0018,0x8051
TCP_Camera,142,20,64,6,45739,443,35081,815,2529,32,90,0,0,0x02,0xcf84,0x3a11,0x0018,0x6291
TCP_Camera,142,20,64,6,55778,443,36231,889,2529,32,90,2,0,0x02,0x29c0,0x6fe7,0x0018,0x1d29
TCP_Camera,142,20,64,6,45739,443,35171,815,2529,32,90,0,0,0x02,0xcf85,0x3a10,0x0018,0xa76a
TCP_Camera,142,20,64,6,55778,443,36321,889,2529,32,90,2,0,0x02,0x29c1,0x6fe6,0x0018,0xc0a2
TCP_Camera,158,20,64,6,45739,443,35261,815,2529,32,106,0,0,0x02,0xcf86,0x39ff,0x0018,0xe2a6
TCP_Camera,286,20,64,6,45739,443,35367,815,2529,32,234,0,0,0x02,0xcf87,0x397e,0x0018,0xe0a2
TCP_Camera,142,20,64,6,45739,443,35601,815,2529,32,90,0,0,0x02,0xcf88,0x3a0d,0x0018,0xd6a6
TCP_Camera,60,20,64,6,39243,3475,0,0,5840,40,0,34,0,0x02,0x7e4c,0x4166,0x0002,0x6b95
TCP_Camera,142,20,64,6,55778,443,36411,889,2529,32,90,2,0,0x02,0x29c2,0x6fe5,0x0018,0x2735
TCP_Camera,142,20,64,6,45739,443,35691,815,2529,32,90,0,0,0x02,0xcf89,0x3a0c,0x0018,0x33cc
TCP_Camera,142,20,64,6,55778,443,36501,889,2529,32,90,2,0,0x02,0x29c3,0x6fe4,0x0018,0x6143
TCP_Camera,142,20,64,6,45739,443,35781,815,2529,32,90,0,0,0x02,0xcf8a,0x3a0b,0x0018,0x0420
TCP_Camera,142,20,64,6,55778,443,36591,889,2529,32,90,2,0,0x02,0x29c4,0x6fe3,0x0018,0x32e0
TCP_Camera,142,20,64,6,45739,443,35871,815,2529,32,90,0,0,0x02,0xcf8b,0x3a0a,0x0018,0xfd97
TCP_Camera,142,20,64,6,55778,443,36681,889,2529,32,90,2,0,0x02,0x29c5,0x6fe2,0x0018,0xf5d3
TCP_Camera,142,20,64,6,45739,443,35961,815,2529,32,90,0,0,0x02,0xcf8c,0x3a09,0x0018,0x7bd6
TCP_Camera,142,20,64,6,55778,443,36771,889,2529,32,90,2,0,0x02,0x29c6,0x6fe1,0x0018,0x5961
TCP_Camera,142,20,64,6,45739,443,36051,815,2529,32,90,0,0,0x02,0xcf8d,0x3a08,0x0018,0x530d
TCP_Camera,142,20,64,6,55778,443,36861,889,2529,32,90,2,0,0x02,0x29c7,0x6fe0,0x0018,0x60e4
TCP_Camera,142,20,64,6,45739,443,36141,815,2529,32,90,0,0,0x02,0xcf8e,0x3a07,0x0018,0x0f07
TCP_Camera,142,20,64,6,55778,443,36951,889,2529,32,90,2,0,0x02,0x29c8,0x6fdf,0x0018,0xb9e5
TCP_Camera,142,20,64,6,45739,443,36231,815,2529,32,90,0,0,0x02,0xcf8f,0x3a06,0x0018,0xeeff
TCP_Camera,142,20,64,6,55778,443,37041,889,2529,32,90,2,0,0x02,0x29c9,0x6fde,0x0018,0x4901
TCP_Camera,142,20,64,6,45739,443,36321,815,2529,32,90,0,0,0x02,0xcf90,0x3a05,0x0018,0x1d29
TCP_Camera,52,20,64,6,45739,443,36411,889,2529,32,0,0,0,0x02,0xcf91,0x3a5e,0x0010,0xf17d
TCP_Camera,142,20,64,6,55778,443,37131,889,2529,32,90,2,0,0x02,0x29ca,0x6fdd,0x0018,0xba61
TCP_Camera,142,20,64,6,45739,443,36411,889,2529,32,90,0,0,0x02,0xcf92,0x3a03,0x0018,0xafd2
TCP_Camera,142,20,64,6,55778,443,37221,889,2529,32,90,2,0,0x02,0x29cb,0x6fdc,0x0018,0x6575
TCP_Camera,142,20,64,6,45739,443,36501,889,2529,32,90,0,0,0x02,0xcf93,0x3a02,0x0018,0xa0b8
TCP_Camera,142,20,64,6,55778,443,37311,889,2529,32,90,2,0,0x02,0x29cc,0x6fdb,0x0018,0x6d34
TCP_Camera,142,20,64,6,45739,443,36591,889,2529,32,90,0,0,0x02,0xcf94,0x3a01,0x0018,0xf7b3
TCP_Camera,52,20,64,6,55778,443,37401,963,2529,32,0,2,0,0x02,0x29cd,0x7034,0x0010,0x123f
TCP_Camera,142,20,64,6,55778,443,37401,963,2529,32,90,2,0,0x02,0x29ce,0x6fd9,0x0018,0x35c7
TCP_Camera,142,20,64,6,45739,443,36681,889,2529,32,90,0,0,0x02,0xcf95,0x3a00,0x0018,0xc0c1
TCP_Camera,142,20,64,6,55778,443,37491,963,2529,32,90,2,0,0x02,0x29cf,0x6fd8,0x0018,0xfaac
TCP_Camera,142,20,64,6,45739,443,36771,889,2529,32,90,0,0,0x02,0xcf96,0x39ff,0x0018,0x10bd
TCP_Camera,60,20,64,6,53835,5104,0,0,5840,40,0,35,0,0x02,0x8918,0x05c2,0x0002,0x9884
TCP_Camera,142,20,64,6,55778,443,37581,963,2529,32,90,2,0,0x02,0x29d0,0x6fd7,0x0018,0xc6c6
TCP_Camera,142,20,64,6,45739,443,36861,889,2529,32,90,0,0,0x02,0xcf97,0x39fe,0x0018,0x738b
TCP_Camera,142,20,64,6,55778,443,37671,963,2529,32,90,2,0,0x02,0x29d1,0x6fd6,0x0018,0x56db
TCP_Camera,142,20,64,6,45739,443,36951,889,2529,32,90,0,0,0x02,0xcf98,0x39fd,0x0018,0x7ab5
TCP_Camera,142,20,64,6,55778,443,37761,963,2529,32,90,2,0,0x02,0x29d2,0x6fd5,0x0018,0x7bb5
TCP_Camera,142,20,64,6,45739,443,37041,889,2529,32,90,0,0,0x02,0xcf99,0x39fc,0x0018,0xe70e
TCP_Camera,142,20,64,6,55778,443,37851,963,2529,32,90,2,0,0x02,0x29d3,0x6fd4,0x0018,0xcf2b
TCP_Camera,142,20,64,6,45739,443,37131,889,2529,32,90,0,0,0x02,0xcf9a,0x39fb,0x0018,0xdc6d
TCP_Camera,142,20,64,6,55778,443,37941,963,2529,32,90,2,0,0x02,0x29d4,0x6fd3,0x0018,0x5d19
TCP_Camera,142,20,64,6,45739,443,37221,889,2529,32,90,0,0,0x02,0xcf9b,0x39fa,0x0018,0xa317
TCP_Camera,142,20,64,6,55778,443,38031,963,2529,32,90,2,0,0x02,0x29d5,0x6fd2,0x0018,0xbfc5
TCP_Camera,142,20,64,6,55778,443,38121,963,2529,32,90,2,0,0x02,0x29d6,0x6fd1,0x0018,0xb180
TCP_Camera,142,20,64,6,45739,443,37311,889,2529,32,90,0,0,0x02,0xcf9c,0x39f9,0x0018,0x3044
TCP_Camera,142,20,64,6,55778,443,38211,963,2529,32,90,2,0,0x02,0x29d7,0x6fd0,0x0018,0xae44
TCP_Camera,286,20,64,6,55778,443,38301,963,2529,32,234,2,0,0x02,0x29d8,0x6f3f,0x0018,0x76e7
TCP_Camera,142,20,64,6,45739,443,37401,889,2529,32,90,0,0,0x02,0xcf9d,0x39f8,0x0018,0x3ce7
TCP_Camera,142,20,64,6,55778,443,38535,963,2529,32,90,2,0,0x02,0x29d9,0x6fce,0x0018,0x312f
TCP_Camera,142,20,64,6,45739,443,37491,889,2529,32,90,0,0,0x02,0xcf9e,0x39f7,0x0018,0xe7bb
TCP_Camera,142,20,64,6,55778,443,38625,963,2529,32,90,2,0,0x02,0x29da,0x6fcd,0x0018,0xdd62
TCP_Camera,142,20,64,6,45739,443,37581,889,2529,32,90,0,0,0x02,0xcf9f,0x39f6,0x0018,0x9376
TCP_Camera,142,20,64,6,55778,443,38715,963,2529,32,90,2,0,0x02,0x29db,0x6fcc,0x0018,0xc274
TCP_Camera,142,20,64,6,45739,443,37671,889,2529,32,90,0,0,0x02,0xcfa0,0x39f5,0x0018,0x55bd
TCP_Camera,142,20,64,6,55778,443,38805,963,2529,32,90,2,0,0x02,0x29dc,0x6fcb,0x0018,0x158e
TCP_Camera,142,20,64,6,45739,443,37761,889,2529,32,90,0,0,0x02,0xcfa1,0x39f4,0x0018,0x352b
TCP_Camera,142,20,64,6,55778,443,38895,963,2529,32,90,2,0,0x02,0x29dd,0x6fca,0x0018,0x8bd2
TCP_Camera,142,20,64,6,45739,443,37851,889,2529,32,90,0,0,0x02,0xcfa2,0x39f3,0x0018,0x40e1
TCP_Camera,142,20,64,6,55778,443,38985,963,2529,32,90,2,0,0x02,0x29de,0x6fc9,0x0018,0x0943
TCP_Camera,142,20,64,6,45739,443,37941,889,2529,32,90,0,0,0x02,0xcfa3,0x39f2,0x0018,0x5269
TCP_Camera,142,20,64,6,55778,443,39075,963,2529,32,90,2,0,0x02,0x29df,0x6fc8,0x0018,0x96f5
TCP_Camera,142,20,64,6,45739,443,38031,889,2529,32,90,0,0,0x02,0xcfa4,0x39f1,0x0018,0xb362
TCP_Camera,142,20,64,6,55778,443,39165,963,2529,32,90,2,0,0x02,0x29e0,0x6fc7,0x0018,0x6a1b
TCP_Camera,142,20,64,6,45739,443,38121,889,2529,32,90,0,0,0x02,0xcfa5,0x39f0,0x0018,0x357a
TCP_Camera,142,20,64,6,55778,443,39255,963,2529,32,90,2,0,0x02,0x29e1,0x6fc6,0x0018,0xfd63
TCP_Camera,142,20,64,6,45739,443,38211,889,2529,32,90,0,0,0x02,0xcfa6,0x39ef,0x0018,0xef04
TCP_Camera,142,20,64,6,55778,443,39345,963,2529,32,90,2,0,0x02,0x29e2,0x6fc5,0x0018,0x1ca5
TCP_Camera,142,20,64,6,45739,443,38301,889,2529,32,90,0,0,0x02,0xcfa7,0x39ee,0x0018,0x0992
TCP_Camera,142,20,64,6,55778,443,39435,963,2529,32,90,2,0,0x02,0x29e3,0x6fc4,0x0018,0xc2eb
TCP_Camera,286,20,64,6,45739,443,38391,889,2529,32,234,0,0,0x02,0xcfa8,0x395d,0x0018,0xf820
TCP_Camera,142,20,64,6,45739,443,38625,889,2529,32,90,0,0,0x02,0xcfa9,0x39ec,0x0018,0x4fbc
TCP_Camera,142,20,64,6,55778,443,39525,963,2529,32,90,2,0,0x02,0x29e4,0x6fc3,0x0018,0x8257
TCP_Camera,142,20,64,6,45739,443,38715,889,2529,32,90,0,0,0x02,0xcfaa,0x39eb,0x0018,0xb312
TCP_Camera,142,20,64,6,55778,443,39615,963,2529,32,90,2,0,0x02,0x29e5,0x6fc2,0x0018,0x5759
TCP_Camera,142,20,64,6,45739,443,38805,889,2529,32,90,0,0,0x02,0xcfab,0x39ea,0x0018,0x5945
TCP_Camera,142,20,64,6,55778,443,39705,963,2529,32,90,2,0,0x02,0x29e6,0x6fc1,0x0018,0xd210
TCP_Camera,142,20,64,6,45739,443,38895,889,2529,32,90,0,0,0x02,0xcfac,0x39e9,0x0018,0x92de
TCP_Camera,142,20,64,6,55778,443,39795,963,2529,32,90,2,0,0x02,0x29e7,0x6fc0,0x0018,0x2295
TCP_Camera,142,20,64,6,45739,443,38985,889,2529,32,90,0,0,0x02,0xcfad,0x39e8,0x0018,0xd47f
TCP_Camera,142,20,64,6,55778,443,39885,963,2529,32,90,2,0,0x02,0x29e8,0x6fbf,0x0018,0x218b
TCP_Camera,142,20,64,6,45739,443,39075,889,2529,32,90,0,0,0x02,0xcfae,0x39e7,0x0018,0x34f5
TCP_Camera,142,20,64,6,45739,443,39165,889,2529,32,90,0,0,0x02,0xcfaf,0x39e6,0x0018,0x1b4c
TCP_Camera,142,20,64,6,45739,443,39255,889,2529,32,90,0,0,0x02,0xcfb0,0x39e5,0x0018,0xa2a4
TCP_Camera,52,20,64,6,45739,443,39345,963,2529,32,0,0,0,0x02,0xcfb1,0x3a3e,0x0010,0x57f3
TCP_Camera,142,20,64,6,55778,443,39975,963,2529,32,90,2,0,0x02,0x29e9,0x6fbe,0x0018,0x21ce
TCP_Camera,142,20,64,6,55778,443,40065,963,2529,32,90,2,0,0x02,0x29ea,0x6fbd,0x0018,0x7dc7
TCP_Camera,52,20,64,6,55778,443,40155,1037,2529,32,0,2,0,0x02,0x29eb,0x7016,0x0010,0x796b
TCP_Camera,142,20,64,6,55778,443,40155,1037,2529,32,90,2,0,0x02,0x29ec,0x6fbb,0x0018,0x45a1
TCP_Camera,142,20,64,6,45739,443,39345,963,2529,32,90,0,0,0x02,0xcfb2,0x39e3,0x0018,0x7099
TCP_Camera,142,20,64,6,55778,443,40245,1037,2529,32,90,2,0,0x02,0x29ed,0x6fba,0x0018,0x74b4
TCP_Camera,142,20,64,6,45739,443,39435,963,2529,32,90,0,0,0x02,0xcfb3,0x39e2,0x0018,0x4c1f
TCP_Camera,142,20,64,6,55778,443,40335,1037,2529,32,90,2,0,0x02,0x29ee,0x6fb9,0x0018,0x606e
TCP_Camera,142,20,64,6,45739,443,39525,963,2529,32,90,0,0,0x02,0xcfb4,0x39e1,0x0018,0x68b8
TCP_Camera,142,20,64,6,55778,443,40425,1037,2529,32,90,2,0,0x02,0x29ef,0x6fb8,0x0018,0x6c7f
TCP_Camera,142,20,64,6,45739,443,39615,963,2529,32,90,0,0,0x02,0xcfb5,0x39e0,0x0018,0xb487
TCP_Camera,60,20,64,6,39243,3475,0,0,5840,40,0,34,0,0x02,0x7e4d,0x4165,0x0002,0x3c95
TCP_Camera,142,20,64,6,55778,443,40515,1037,2529,32,90,2,0,0x02,0x29f0,0x6fb7,0x0018,0x5bc5
TCP_Camera,142,20,64,6,45739,443,39705,963,2529,32,90,0,0,0x02,0xcfb6,0x39df,0x0018,0xd0c4
TCP_Camera,142,20,64,6,55778,443,40605,1037,2529,32,90,2,0,0x02,0x29f1,0x6fb6,0x0018,0xffcf
TCP_Camera,142,20,64,6,45739,443,39795,963,2529,32,90,0,0,0x02,0xcfb7,0x39de,0x0018,0x7724
TCP_Camera,142,20,64,6,55778,443,40695,1037,2529,32,90,2,0,0x02,0x29f2,0x6fb5,0x0018,0x7859
TCP_Camera,142,20,64,6,45739,443,39885,963,2529,32,90,0,0,0x02,0xcfb8,0x39dd,0x0018,0x51c5
TCP_Camera,142,20,64,6,55778,443,40785,1037,2529,32,90,2,0,0x02,0x29f3,0x6fb4,0x0018,0x968c
TCP_Camera,142,20,64,6,45739,443,39975,963,2529,32,90,0,0,0x02,0xcfb9,0x39dc,0x0018,0x6c9b
TCP_Camera,142,20,64,6,55778,443,40875,1037,2529,32,90,2,0,0x02,0x29f4,0x6fb3,0x0018,0xbae1
TCP_Camera,142,20,64,6,45739,443,40065,963,2529,32,90,0,0,0x02,0xcfba,0x39db,0x0018,0xaaaa
TCP_Camera,142,20,64,6,55778,443,40965,1037,2529,32,90,2,0,0x02,0x29f5,0x6fb2,0x0018,0x2b33
TCP_Camera,286,20,64,6,55778,443,41055,1037,2529,32,234,2,0,0x02,0x29f6,0x6f21,0x0018,0x7052
TCP_Camera,142,20,64,6,45739,443,40155,963,2529,32,90,0,0,0x02,0xcfbb,0x39da,0x0018,0x2d6a
TCP_Camera,142,20,64,6,55778,443,41289,1037,2529,32,90,2,0,0x02,0x29f7,0x6fb0,0x0018,0xa60e
TCP_Camera,142,20,64,6,45739,443,40245,963,2529,32,90,0,0,0x02,0xcfbc,0x39d9,0x0018,0x65d1
TCP_Camera,142,20,64,6,55778,443,41379,1037,2529,32,90,2,0,0x02,0x29f8,0x6faf,0x0018,0x710d
TCP_Camera,142,20,64,6,45739,443,40335,963,2529,32,90,0,0,0x02,0xcfbd,0x39d8,0x0018,0x8523
TCP_Camera,142,20,64,6,55778,443,41469,1037,2529,32,90,2,0,0x02,0x29f9,0x6fae,0x0018,0x6e40
TCP_Camera,142,20,64,6,45739,443,40425,963,2529,32,90,0,0,0x02,0xcfbe,0x39d7,0x0018,0x2568
TCP_Camera,142,20,64,6,55778,443,41559,1037,2529,32,90,2,0,0x02,0x29fa,0x6fad,0x0018,0xf6d9
TCP_Camera,142,20,64,6,45739,443,40515,963,2529,32,90,0,0,0x02,0xcfbf,0x39d6,0x0018,0xa752
TCP_Camera,142,20,64,6,55778,443,41649,1037,2529,32,90,2,0,0x02,0x29fb,0x6fac,0x0018,0x9ea7
TCP_Camera,142,20,64,6,45739,443,40605,963,2529,32,90,0,0,0x02,0xcfc0,0x39d5,0x0018,0x36bb
TCP_Camera,142,20,64,6,55778,443,41739,1037,2529,32,90,2,0,0x02,0x29fc,0x6fab,0x0018,0x2b6e
TCP_Camera,142,20,64,6,45739,443,40695,963,2529,32,90,0,0,0x02,0xcfc1,0x39d4,0x0018,0x1f61
TCP_Camera,142,20,64,6,55778,443,41829,1037,2529,32,90,2,0,0x02,0x29fd,0x6faa,0x0018,0xb579
TCP_Camera,142,20,64,6,45739,443,40785,963,2529,32,90,0,0,0x02,0xcfc2,0x39d3,0x0018,0xe669
TCP_Camera,60,20,64,6,53835,5104,0,0,5840,40,0,35,0,0x02,0x8919,0x05c1,0x0002,0x6994
TCP_Camera,142,20,64,6,55778,443,41919,1037,2529,32,90,2,0,0x02,0x29fe,0x6fa9,0x0018,0x9156
TCP_Camera,142,20,64,6,45739,443,40875,963,2529,32,90,0,0,0x02,0xcfc3,0x39d2,0x0018,0xe934
TCP_Camera,142,20,64,6,55778,443,42009,1037,2529,32,90,2,0,0x02,0x29ff,0x6fa8,0x0018,0x18e4
TCP_Camera,142,20,64,6,45739,443,40965,963,2529,32,90,0,0,0x02,0xcfc4,0x39d1,0x0018,0x9643
TCP_Camera,142,20,64,6,55778,443,42099,1037,2529,32,90,2,0,0x02,0x2a00,0x6fa7,0x0018,0x1528
TCP_Camera,142,20,64,6,55778,443,42189,1037,2529,32,90,2,0,0x02,0x2a01,0x6fa6,0x0018,0x4690
TCP_Camera,286,20,64,6,45739,443,41055,963,2529,32,234,0,0,0x02,0xcfc5,0x3940,0x0018,0x6e7d
TCP_Camera,142,20,64,6,45739,443,41289,963,2529,32,90,0,0,0x02,0xcfc6,0x39cf,0x0018,0x5da3
TCP_Camera,142,20,64,6,55778,443,42279,1037,2529,32,90,2,0,0x02,0x2a02,0x6fa5,0x0018,0xc7ff
TCP_Camera,142,20,64,6,45739,443,41379,963,2529,32,90,0,0,0x02,0xcfc7,0x39ce,0x0018,0x3607
TCP_Camera,142,20,64,6,55778,443,42369,1037,2529,32,90,2,0,0x02,0x2a03,0x6fa4,0x0018,0x2f52
TCP_Camera,142,20,64,6,45739,443,41469,963,2529,32,90,0,0,0x02,0xcfc8,0x39cd,0x0018,0xae03
TCP_Camera,142,20,64,6,55778,443,42459,1037,2529,32,90,2,0,0x02,0x2a04,0x6fa3,0x0018,0x1c49
TCP_Camera,142,20,64,6,45739,443,41559,963,2529,32,90,0,0,0x02,0xcfc9,0x39cc,0x0018,0x169e
TCP_Camera,142,20,64,6,55778,443,42549,1037,2529,32,90,2,0,0x02,0x2a05,0x6fa2,0x0018,0xf86d
TCP_Camera,142,20,64,6,45739,443,41649,963,2529,32,90,0,0,0x02,0xcfca,0x39cb,0x0018,0x7c79
TCP_Camera,142,20,64,6,55778,443,42639,1037,2529,32,90,2,0,0x02,0x2a06,0x6fa1,0x0018,0x7fcd
TCP_Camera,142,20,64,6,45739,443,41739,963,2529,32,90,0,0,0x02,0xcfcb,0x39ca,0x0018,0x3dbc
TCP_Camera,142,20,64,6,55778,443,42729,1037,2529,32,90,2,0,0x02,0x2a07,0x6fa0,0x0018,0x49ee
TCP_Camera,142,20,64,6,45739,443,41829,963,2529,32,90,0,0,0x02,0xcfcc,0x39c9,0x0018,0xbab3
TCP_Camera,142,20,64,6,55778,443,42819,1037,2529,32,90,2,0,0x02,0x2a08,0x6f9f,0x0018,0x9657
TCP_Camera,142,20,64,6,45739,443,41919,963,2529,32,90,0,0,0x02,0xcfcd,0x39c8,0x0018,0x55fc
TCP_Camera,142,20,64,6,55778,443,42909,1037,2529,32,90,2,0,0x02,0x2a09,0x6f9e,0x0018,0x6dbf
TCP_Camera,142,20,64,6,45739,443,42009,963,2529,32,90,0,0,0x02,0xcfce,0x39c7,0x0018,0x3888
TCP_Camera,142,20,64,6,55778,443,42999,1037,2529,32,90,2,0,0x02,0x2a0a,0x6f9d,0x0018,0xcfee
TCP_Camera,52,20,64,6,45739,443,42099,1037,2529,32,0,0,0,0x02,0xcfcf,0x3a20,0x0010,0xbf1d
TCP_Camera,142,20,64,6,45739,443,42099,1037,2529,32,90,0,0,0x02,0xcfd0,0x39c5,0x0018,0x2930
TCP_Camera,142,20,64,6,55778,443,43089,1037,2529,32,90,2,0,0x02,0x2a0b,0x6f9c,0x0018,0xc1d3
TCP_Camera,142,20,64,6,55778,443,43179,1037,2529,32,90,2,0,0x02,0x2a0c,0x6f9b,0x0018,0x9af0
TCP_Camera,142,20,64,6,45739,443,42189,1037,2529,32,90,0,0,0x02,0xcfd1,0x39c4,0x0018,0x8951
TCP_Camera,142,20,64,6,55778,443,43269,1037,2529,32,90,2,0,0x02,0x2a0d,0x6f9a,0x0018,0xd6d8
TCP_Camera,52,20,64,6,55778,443,43359,1111,2529,32,0,2,0,0x02,0x2a0e,0x6ff3,0x0010,0xded2
TCP_Camera,142,20,64,6,45739,443,42279,1037,2529,32,90,0,0,0x02,0xcfd2,0x39c3,0x0018,0x95f6
TCP_Camera,142,20,64,6,55778,443,43359,1111,2529,32,90,2,0,0x02,0x2a0f,0x6f98,0x0018,0x191b
TCP_Camera,142,20,64,6,45739,443,42369,1037,2529,32,90,0,0,0x02,0xcfd3,0x39c2,0x0018,0xe997
TCP_Camera,142,20,64,6,55778,443,43449,1111,2529,32,90,2,0,0x02,0x2a10,0x6f97,0x0018,0x9349
TCP_Camera,142,20,64,6,45739,443,42459,1037,2529,32,90,0,0,0x02,0xcfd4,0x39c1,0x0018,0xdd2f
TCP_Camera,142,20,64,6,55778,443,43539,1111,2529,32,90,2,0,0x02,0x2a11,0x6f96,0x0018,0x88fa
TCP_Camera,142,20,64,6,45739,443,42549,1037,2529,32,90,0,0,0x02,0xcfd5,0x39c0,0x0018,0xe793
TCP_Camera,142,20,64,6,55778,443,43629,1111,2529,32,90,2,0,0x02,0x2a12,0x6f95,0x0018,0x4df5
TCP_Camera,60,20,64,6,53849,5104,0,0,5840,40,0,36,0,0x02,0xf94f,0x958a,0x0002,0x2fa0
TCP_Camera,142,20,64,6,45739,443,42639,1037,2529,32,90,0,0,0x02,0xcfd6,0x39bf,0x0018,0xdf5b
TCP_Camera,142,20,64,6,55778,443,43719,1111,2529,32,90,2,0,0x02,0x2a13,0x6f94,0x0018,0xead0
TCP_Camera,142,20,64,6,45739,443,42729,1037,2529,32,90,0,0,0x02,0xcfd7,0x39be,0x0018,0x4da4
TCP_Camera,142,20,64,6,55778,443,43809,1111,2529,32,90,2,0,0x02,0x2a14,0x6f93,0x0018,0x883f
TCP_Camera,142,20,64,6,45739,443,42819,1037,2529,32,90,0,0,0x02,0xcfd8,0x39bd,0x0018,0xc29b
TCP_Camera,142,20,64,6,55778,443,43899,1111,2529,32,90,2,0,0x02,0x2a15,0x6f92,0x0018,0xf7f5
TCP_Camera,60,20,64,6,53849,5104,0,0,5840,40,0,36,0,0x02,0xf950,0x9589,0x0002,0x2cb0
TCP_Camera,142,20,64,6,45739,443,42909,1037,2529,32,90,0,0,0x02,0xcfd9,0x39bc,0x0018,0x8db9
TCP_Camera,142,20,64,6,55778,443,43989,1111,2529,32,90,2,0,0x02,0x2a16,0x6f91,0x0018,0x93a5
TCP_Camera,142,20,64,6,45739,443,42999,1037,2529,32,90,0,0,0x02,0xcfda,0x39bb,0x0018,0xc1b4
TCP_Camera,286,20,64,6,55778,443,44079,1111,2529,32,234,2,0,0x02,0x2a17,0x6f00,0x0018,0xa6ac
TCP_Camera,142,20,64,6,55778,443,44313,1111,2529,32,90,2,0,0x02,0x2a18,0x6f8f,0x0018,0xdf40
TCP_Camera,142,20,64,6,45739,443,43089,1037,2529,32,90,0,0,0x02,0xcfdb,0x39ba,0x0018,0xac70
TCP_Camera,142,20,64,6,55778,443,44403,1111,2529,32,90,2,0,0x02,0x2a19,0x6f8e,0x0018,0x5b02
TCP_Camera,142,20,64,6,45739,443,43179,1037,2529,32,90,0,0,0x02,0xcfdc,0x39b9,0x0018,0xf1b9
TCP_Camera,142,20,64,6,55778,443,44493,1111,2529,32,90,2,0,0x02,0x2a1a,0x6f8d,0x0018,0x634b
TCP_Camera,142,20,64,6,45739,443,43269,1037,2529,32,90,0,0,0x02,0xcfdd,0x39b8,0x0018,0x171e
TCP_Camera,142,20,64,6,55778,443,44583,1111,2529,32,90,2,0,0x02,0x2a1b,0x6f8c,0x0018,0x2f79
TCP_Camera,142,20,64,6,45739,443,43359,1037,2529,32,90,0,0,0x02,0xcfde,0x39b7,0x0018,0xf88c
TCP_Camera,60,20,64,6,53849,5104,0,0,5840,40,0,36,0,0x02,0xf951,0x9588,0x0002,0x26d0
TCP_Camera,142,20,64,6,55778,443,44673,1111,2529,32,90,2,0,0x02,0x2a1c,0x6f8b,0x0018,0x45e8
TCP_Camera,142,20,64,6,45739,443,43449,1037,2529,32,90,0,0,0x02,0xcfdf,0x39b6,0x0018,0x0a32
TCP_Camera,142,20,64,6,55778,443,44763,1111,2529,32,90,2,0,0x02,0x2a1d,0x6f8a,0x0018,0x719a
TCP_Camera,142,20,64,6,45739,443,43539,1037,2529,32,90,0,0,0x02,0xcfe0,0x39b5,0x0018,0xe040
